# ----------------------------------------
# Assignment for SE
# 20210101-20210531
# ----------------------------------------
"
"
date,Campaign,Campaign ID,TW: Spend,TW: Clicks,TW: Impressions
2021-05-29,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,447,2868,219529
2021-05-31,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,420,2758,230659
2021-05-30,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,413,2741,223293
2021-05-28,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,402,2455,190565
2021-05-26,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,400,3983,734412
2021-05-30,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,400,3688,680938
2021-05-29,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,400,3436,611820
2021-05-24,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,375,3971,783259
2021-05-27,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,364,2669,219618
2021-05-30,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,350,2332,613631
2021-05-22,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,350,3519,663643
2021-05-20,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,350,4039,713426
2021-05-29,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,350,2246,570583
2021-05-28,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,350,1968,500023
2021-05-28,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,348,3133,566055
2021-05-26,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,347,2747,226190
2021-05-31,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,338,2344,675512
2021-05-31,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,335,3260,685951
2021-05-21,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,333,3151,630359
2021-05-23,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,328,3624,711860
2021-05-25,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,313,2628,210660
2021-05-25,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,307,3169,574918
2021-05-19,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,300,2455,496836
2021-05-18,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,300,2588,508533
2021-05-27,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,298,3348,584717
2021-05-21,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,287,2570,204423
2021-05-15,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,280,2219,428797
2021-05-16,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,280,2581,505842
2021-05-24,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,278,2506,208520
2021-05-23,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,272,2790,222683
2021-05-22,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,272,2434,202566
2021-05-17,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,270,2325,511670
2021-05-20,Twitter_performance_PT_All_AppInstall_cpi_iOS_Installs_0_0_0_DigitalBudget_NoPromo_0_25032021,25683881,270,2872,226365
2021-05-14,Twitter_performance_ES_All_AppInstall_cpi_iOS_Broad_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25944885,264,1812,374102
2021-05-23,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,241,1071,149650
2021-05-30,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,238,1019,135145
2021-05-22,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,238,1106,138990
2021-05-29,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,238,1117,135257
2021-05-21,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,201,785,109232
2021-05-20,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,200,1412,386338
2021-05-22,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,199,1544,433787
2021-05-24,Twitter_performance_PT_All_AppInstall_cpi_Android_Installs_0_0_0_DigitalBudget_NoPromo_0_15032021,25571372,199,1025,135700
2021-05-21,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,189,1471,388505
2021-05-26,Twitter_performance_ES_All_AppInstall_cpi_Android_KWLAL_Installs_0_0_0_DigitalBudget_NoPromo_0_07052021,25955570,188,1576,441614
2021-03-29,Twitter_performance_PL_All_AppInstall_cpi_iOS_Installs_0_0_0_HQBudget_NoPromo_0_18032021,25644470,185,490,75571
2021-03-25,Twitter_performance_PL_All_AppInstall_cpi_iOS_Installs_0_0_0_HQBudget_NoPromo_0_18032021,25644470,185,592,88193
2021-03-24,Twitter_performance_PL_All_AppInstall_cpi_iOS_Installs_0_0_0_HQBudget_NoPromo_0_18032021,25644470,185,549,77572
2021-03-26,Twitter_performance_PL_All_AppInstall_cpi_iOS_Installs_0_0_0_HQBudget_NoPromo_0_18032021,25644470,185,534,73842
2021-03-25,Twitter_Performance_PL_ALL_AppInstall_cpi_Android_Installs_0_Broad_GenericAlwaysOn_HQBudget_NoPromo_0_03022021,25289341,185,716,155087
2021-03-27,Twitter_Performance_PL_ALL_AppInstall_cpi_Android_Installs_0_Broad_GenericAlwaysOn_HQBudget_NoPromo_0_03022021,25289341,185,643,137969
2021-03-24,Twitter_Performance_PL_ALL_AppInstall_cpi_Android_Installs_0_Broad_GenericAlwaysOn_HQBudget_NoPromo_0_03022021,25289341,185,643,137273
2021-03-29,Twitter_Performance_PL_ALL_AppInstall_cpi_Android_Installs_0_Broad_GenericAlwaysOn_HQBudget_NoPromo_0_03022021,25289341,185,823,169655
2021-03-28,Twitter_performance_PL_All_AppInstall_cpi_iOS_Installs_0_0_0_HQBudget_NoPromo_0_18032021,25644470,185,443,66635
